ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
7907,70000.0,2,2,2,22,0,0,0,0,0,0,57889.0,33868.0,33390.0,26457.0,27165.0,27562.0,1592.0,1497.0,947.0,1134.0,1000.0,1021.0
6541,60000.0,1,1,2,31,2,2,2,2,2,2,61432.0,57751.0,59200.0,57558.0,52992.0,61325.0,0.0,4770.0,2250.0,0.0,50000.0,0.0
22571,240000.0,2,1,1,34,0,-1,-1,-1,-1,-1,1670.0,1479.0,1479.0,1479.0,1479.0,1240.0,1479.0,1479.0,1479.0,1479.0,1240.0,1655.0
18816,100000.0,2,2,1,30,0,0,0,0,0,2,100963.0,99679.0,101023.0,93514.0,79361.0,77373.0,3700.0,3700.0,4148.0,6000.0,0.0,3000.0
14298,20000.0,1,3,1,25,0,0,0,0,0,0,15706.0,16849.0,17285.0,18683.0,9121.0,14374.0,1700.0,1110.0,1500.0,500.0,300.0,150.0
24056,90000.0,1,1,2,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26247,80000.0,2,2,1,30,1,2,2,2,0,0,69942.0,68219.0,75688.0,73563.0,43255.0,35852.0,0.0,8600.0,0.0,1600.0,1300.0,1300.0
21,130000.0,2,3,2,39,0,0,0,0,0,-1,38358.0,27688.0,24489.0,20616.0,11802.0,930.0,3000.0,1537.0,1000.0,2000.0,930.0,33764.0
26050,170000.0,2,2,1,37,-1,0,0,0,0,0,168719.0,166207.0,158403.0,146324.0,118981.0,113666.0,7000.0,7000.0,6011.0,5000.0,6000.0,9000.0
5605,70000.0,1,2,2,29,0,0,0,2,0,0,56626.0,58512.0,61926.0,60332.0,61658.0,65561.0,2800.0,5000.0,0.0,2300.0,4950.0,2700.0
19202,20000.0,2,2,1,43,-1,-1,-1,-1,-1,-1,1475.0,1291.0,3898.0,1681.0,901.0,0.0,1291.0,3898.0,1681.0,901.0,0.0,0.0
6359,310000.0,1,1,1,48,0,0,-1,-1,-1,2,29662.0,5384.0,4488.0,2630.0,150.0,335.0,1536.0,4510.0,2652.0,150.0,185.0,0.0
64,50000.0,2,2,1,46,0,0,0,-2,-2,-2,28718.0,29166.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
26567,80000.0,2,3,1,55,0,0,0,0,0,0,78573.0,69116.0,64325.0,59653.0,55159.0,56277.0,3001.0,2500.0,2000.0,2000.0,2000.0,2000.0
24572,60000.0,1,2,1,45,0,0,0,0,0,0,6471.0,7487.0,9356.0,10392.0,11214.0,12028.0,1131.0,2000.0,1200.0,1000.0,1000.0,1000.0
2609,20000.0,2,2,1,26,0,0,0,0,2,0,17679.0,16720.0,17705.0,19228.0,18804.0,19316.0,1300.0,1277.0,1800.0,0.0,1000.0,1000.0
18009,90000.0,1,2,1,41,1,2,0,0,0,2,86699.0,84423.0,86173.0,87942.0,92756.0,91146.0,0.0,4008.0,4100.0,7200.0,0.0,3271.0
27154,360000.0,1,2,1,37,-2,-2,-2,-2,-2,-2,346.0,9138.0,-1.0,377.0,2899.0,376.0,9182.0,0.0,378.0,2912.0,377.0,3208.0
29551,20000.0,1,2,2,30,2,2,2,2,0,0,13269.0,12391.0,12326.0,10621.0,10400.0,0.0,33.0,3317.0,0.0,1000.0,0.0,0.0
17739,50000.0,2,3,1,59,1,-2,-2,-2,-2,-2,-639.0,-639.0,-1800.0,0.0,0.0,0.0,0.0,900.0,1800.0,0.0,0.0,0.0
28008,250000.0,2,2,1,25,0,0,0,0,0,0,24920.0,26456.0,24196.0,22408.0,20610.0,17978.0,2000.0,1790.0,1250.0,700.0,644.0,1000.0
13414,290000.0,2,2,1,49,-1,-1,-1,-1,-1,-1,5287.0,2323.0,704.0,2135.0,1591.0,5392.0,2334.0,707.0,2145.0,1599.0,5419.0,5039.0
4370,220000.0,2,2,1,34,0,0,0,0,0,0,109815.0,91363.0,93091.0,91706.0,91748.0,93261.0,3634.0,3566.0,3394.0,3659.0,3700.0,3183.0
16045,80000.0,2,3,1,26,0,0,0,2,2,0,6808.0,8686.0,11628.0,12008.0,11658.0,12603.0,2000.0,3100.0,1000.0,0.0,1000.0,2000.0
15949,120000.0,2,2,2,30,0,0,0,0,0,0,110612.0,114323.0,116835.0,118053.0,119047.0,119641.0,5555.0,5847.0,5800.0,4445.0,4700.0,4500.0
2906,130000.0,1,1,2,32,-1,-1,-1,-2,-2,-1,32236.0,41510.0,-1523.0,-1523.0,-1523.0,48477.0,10000.0,0.0,0.0,0.0,50000.0,5000.0
9204,50000.0,2,3,2,50,-2,-2,-2,-1,0,0,48781.0,50283.0,51400.0,9463.0,9661.0,9854.0,2283.0,2400.0,9463.0,350.0,353.0,365.0
15056,200000.0,1,1,1,39,0,0,0,0,0,2,132589.0,135286.0,139725.0,142605.0,149894.0,153054.0,4900.0,6600.0,6700.0,11200.0,5700.0,5900.0
18237,60000.0,1,2,1,57,0,0,0,0,0,0,59617.0,47807.0,35136.0,34163.0,27197.0,26528.0,3099.0,3000.0,5005.0,2000.0,4001.0,3016.0
20151,50000.0,2,1,1,40,0,0,0,0,0,0,48519.0,35968.0,29453.0,26660.0,26235.0,27647.0,1800.0,1755.0,1500.0,1101.0,2000.0,1135.0
3230,130000.0,2,5,2,27,0,0,0,0,0,0,107599.0,109902.0,112635.0,114472.0,117556.0,116090.0,4030.0,4600.0,4200.0,5000.0,5000.0,21932.0
12542,290000.0,1,1,1,38,2,2,0,0,0,0,324016.0,294976.0,297386.0,243558.0,241765.0,236413.0,0.0,12139.0,80000.0,10000.0,8443.0,10000.0
18180,120000.0,1,2,2,38,-1,-1,-2,-1,2,2,500.0,0.0,0.0,974.0,974.0,1624.0,0.0,0.0,974.0,0.0,650.0,0.0
2722,100000.0,2,1,2,33,0,0,0,0,0,0,75374.0,44796.0,47294.0,38712.0,39304.0,40479.0,2000.0,5000.0,1521.0,1595.0,2000.0,2716.0
29653,210000.0,1,3,2,48,0,0,0,0,-1,-1,85107.0,83658.0,73664.0,38405.0,38395.0,5062.0,33658.0,30003.0,1000.0,38395.0,5062.0,13061.0
11958,230000.0,2,3,1,48,-1,-1,0,0,-2,-1,500.0,14883.0,33151.0,0.0,0.0,469.0,14883.0,20757.0,0.0,0.0,469.0,716.0
21010,50000.0,1,2,1,38,0,0,0,0,0,0,46509.0,47072.0,47637.0,44429.0,27279.0,27318.0,2000.0,2000.0,2000.0,944.0,1118.0,1000.0
16053,30000.0,2,2,1,48,2,2,2,2,2,0,28695.0,29824.0,29066.0,31236.0,29819.0,30058.0,1900.0,0.0,3000.0,0.0,1500.0,2000.0
8900,200000.0,2,2,2,29,0,0,0,0,0,0,93005.0,82750.0,79064.0,75657.0,72451.0,63919.0,3500.0,3000.0,3000.0,3000.0,3000.0,2000.0
13875,180000.0,2,2,1,41,0,0,0,0,0,0,99925.0,102359.0,96462.0,96846.0,95549.0,94131.0,5024.0,4300.0,3500.0,4000.0,4000.0,3650.0
823,150000.0,1,2,1,50,-1,0,0,2,0,0,55336.0,58255.0,36260.0,35037.0,34631.0,63156.0,5085.0,4000.0,0.0,2000.0,30000.0,5000.0
27896,100000.0,2,1,2,29,0,0,0,0,0,0,167410.0,85536.0,77303.0,60178.0,56436.0,51773.0,70001.0,3769.0,2008.0,1950.0,2001.0,18000.0
17117,50000.0,2,2,1,27,0,0,0,0,0,0,40491.0,41522.0,42725.0,40802.0,42422.0,47912.0,2003.0,2206.0,3000.0,3000.0,8000.0,0.0
13898,80000.0,1,2,1,54,1,3,2,2,2,0,47339.0,47270.0,46037.0,48457.0,47722.0,48678.0,967.0,0.0,3012.0,0.0,1569.0,1396.0
23681,380000.0,2,2,2,38,0,0,0,0,0,0,250755.0,212839.0,173199.0,165476.0,122496.0,117726.0,8339.0,7032.0,7986.0,4170.0,4205.0,9335.0
10444,320000.0,1,1,1,40,-1,-1,-1,-1,0,-1,10853.0,33968.0,86024.0,232017.0,15622.0,7463.0,34151.0,86466.0,232242.0,3199.0,7500.0,30.0
821,200000.0,2,3,0,51,-1,-1,-1,-1,0,-1,780.0,0.0,390.0,780.0,390.0,390.0,0.0,390.0,780.0,0.0,390.0,390.0
18628,260000.0,2,1,2,26,-1,-1,2,0,0,2,1608.0,19948.0,20330.0,21369.0,22728.0,21983.0,29447.0,1000.0,1700.0,2000.0,0.0,1500.0
25433,160000.0,2,1,2,28,0,0,0,0,0,0,40854.0,41849.0,42889.0,43904.0,44777.0,45866.0,1676.0,1716.0,1731.0,1604.0,1812.0,1667.0
18998,330000.0,2,2,1,28,0,0,0,0,0,2,221793.0,225079.0,229947.0,233122.0,246414.0,253338.0,10000.0,10000.0,8507.0,17215.0,11000.0,0.0
23604,90000.0,2,2,1,44,2,2,-1,-1,-1,-1,1654.0,827.0,827.0,2040.0,1279.0,1292.0,0.0,827.0,2040.0,1279.0,1292.0,1378.0
26873,560000.0,1,1,2,40,0,0,0,0,0,0,487816.0,471138.0,454471.0,432132.0,285868.0,291140.0,15933.0,17065.0,14878.0,8505.0,9027.0,8527.0
21743,20000.0,2,2,1,24,0,0,2,0,0,2,16505.0,18817.0,18227.0,19632.0,20298.0,20337.0,2905.0,0.0,1720.0,1754.0,893.0,0.0
3526,140000.0,1,1,2,28,0,-1,-1,0,-1,-1,3234.0,4324.0,5477.0,4490.0,1500.0,-51183.0,4340.0,5491.0,2013.0,1510.0,18.0,89898.0
17597,480000.0,2,2,1,38,-1,0,0,-1,0,0,4658.0,10545.0,13258.0,51723.0,40511.0,37226.0,6000.0,3066.0,51800.0,5030.0,3039.0,3112.0
7763,20000.0,1,2,2,23,0,0,0,0,0,0,10478.0,11193.0,12207.0,14402.0,16399.0,20929.0,1193.0,1207.0,2402.0,2399.0,5000.0,0.0
14408,30000.0,2,1,2,23,2,0,0,0,0,0,14546.0,15570.0,16882.0,16911.0,17416.0,17608.0,1265.0,1577.0,606.0,778.0,630.0,653.0
12551,160000.0,1,1,2,53,2,2,-1,-1,-2,-1,1309.0,0.0,4582.0,0.0,0.0,2191.0,0.0,4582.0,0.0,0.0,2191.0,4825.0
8030,350000.0,2,2,1,46,-1,-1,-1,-1,-1,-1,13000.0,13576.0,15059.0,13000.0,25300.0,626.0,13576.0,15059.0,13000.0,25300.0,626.0,0.0
3270,20000.0,2,2,1,45,0,0,0,0,0,-2,18569.0,40278.0,18760.0,18662.0,0.0,0.0,2500.0,3000.0,1000.0,0.0,0.0,0.0
3380,360000.0,2,1,2,29,-1,-1,-1,0,-1,-1,1766.0,4500.0,14697.0,10687.0,1968.0,1272.0,4534.0,14697.0,0.0,2141.0,1272.0,24078.0
18650,200000.0,2,1,2,29,-1,0,-1,-1,0,0,5612.0,28352.0,6282.0,5906.0,8787.0,14988.0,25004.0,6282.0,5911.0,6000.0,10000.0,20000.0
20880,270000.0,1,2,1,36,1,2,0,0,0,0,5714.0,3548.0,11419.0,20787.0,23471.0,25987.0,0.0,11000.0,10000.0,5000.0,5000.0,3000.0
21793,30000.0,2,2,2,24,0,0,0,0,0,0,27690.0,28543.0,8536.0,9497.0,29046.0,29873.0,1578.0,1239.0,1200.0,25000.0,1200.0,0.0
24878,120000.0,1,1,2,32,0,0,0,0,2,0,120792.0,87675.0,122177.0,120667.0,47880.0,49629.0,20137.0,50053.0,29377.0,0.0,30000.0,984.0
6991,20000.0,1,3,2,59,2,2,2,0,0,0,5119.0,5546.0,6302.0,7193.0,8075.0,8938.0,1500.0,1000.0,1000.0,1000.0,1000.0,1000.0
8885,50000.0,1,3,1,43,0,0,0,0,0,0,5653.0,16890.0,17606.0,17955.0,18418.0,18601.0,11340.0,1300.0,641.0,751.0,573.0,476.0
22197,450000.0,2,1,1,29,0,0,0,0,0,0,104457.0,68877.0,62223.0,65522.0,61413.0,63547.0,2489.0,2528.0,10179.0,10013.0,5183.0,5000.0
25753,120000.0,2,3,2,31,1,2,0,0,0,0,122806.0,119325.0,112976.0,63658.0,38495.0,38226.0,15.0,3500.0,2000.0,1500.0,1500.0,5000.0
10683,480000.0,2,1,2,33,0,0,0,0,0,0,118986.0,62137.0,79556.0,97836.0,96299.0,88757.0,30000.0,30276.0,30000.0,30000.0,15000.0,15000.0
16222,160000.0,2,1,1,47,0,0,0,0,0,0,151400.0,155658.0,143564.0,130860.0,122188.0,79360.0,6960.0,6882.0,6307.0,4730.0,2874.0,3052.0
18018,50000.0,1,3,2,46,0,0,0,0,0,0,48060.0,48923.0,48924.0,33778.0,19492.0,19582.0,2326.0,2000.0,1235.0,622.0,1000.0,1000.0
17767,130000.0,2,3,2,55,0,0,0,0,0,0,116336.0,121544.0,128243.0,115204.0,101158.0,95895.0,10063.0,20000.0,10009.0,10000.0,5000.0,5000.0
15065,240000.0,1,1,1,46,-2,-2,-2,-2,-2,-2,7278.0,800.0,437.0,11624.0,9411.0,-3316.0,804.0,437.0,11705.0,9473.0,1405.0,164705.0
26836,170000.0,1,1,1,40,0,0,0,0,2,0,158326.0,119426.0,109136.0,106882.0,99917.0,97133.0,6043.0,4037.0,10019.0,9.0,3480.0,4635.0
21476,460000.0,2,2,1,28,0,0,0,-1,-1,-1,25537.0,23314.0,16098.0,3316.0,3316.0,3316.0,1335.0,10000.0,3316.0,3316.0,3316.0,3316.0
7512,350000.0,2,1,2,48,-2,-2,-2,-2,-2,-2,0.0,7900.0,7620.0,790.0,0.0,0.0,7900.0,0.0,790.0,0.0,0.0,1948.0
9002,260000.0,2,1,2,31,-1,-1,-1,-1,-1,0,1629.0,933.0,2218.0,4068.0,9829.0,21270.0,933.0,2220.0,4068.0,9829.0,11680.0,553.0
9882,470000.0,1,2,2,29,0,0,0,0,0,0,59235.0,47091.0,34901.0,33953.0,34188.0,35444.0,3106.0,5017.0,3007.0,2001.0,2093.0,10076.0
29005,180000.0,2,2,2,35,2,0,0,0,0,0,168090.0,150482.0,154063.0,158494.0,161855.0,171055.0,5500.0,6001.0,7000.0,6000.0,12000.0,7500.0
29516,10000.0,1,3,2,46,0,0,0,0,0,0,9592.0,8844.0,7560.0,7134.0,7280.0,0.0,1150.0,1166.0,2000.0,146.0,0.0,0.0
6972,20000.0,1,2,2,37,0,0,-2,-1,0,0,15960.0,0.0,-1953.0,5985.0,6893.0,8273.0,0.0,18047.0,7985.0,1000.0,2000.0,0.0
15475,230000.0,1,2,1,45,0,0,0,0,0,0,41414.0,42420.0,44234.0,45684.0,46653.0,47779.0,2000.0,2500.0,2500.0,2000.0,2000.0,2000.0
183,500000.0,2,1,1,47,0,0,0,0,0,0,56422.0,110616.0,110340.0,122967.0,108834.0,70064.0,70010.0,30357.0,30000.0,20000.0,52183.0,20000.0
13343,210000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,110000.0,1,1,2,28,1,2,0,0,0,0,44278.0,41812.0,43095.0,46292.0,44744.0,36243.0,0.0,2000.0,5000.0,1514.0,1197.0,982.0
17404,70000.0,2,2,1,41,0,0,0,2,0,0,68953.0,68908.0,68799.0,65250.0,53934.0,54149.0,3000.0,3810.0,2010.0,2054.0,2000.0,1872.0
15426,300000.0,2,2,1,53,0,0,0,0,0,-1,5551.0,6564.0,7954.0,8690.0,0.0,1420.0,1110.0,1500.0,1000.0,0.0,1420.0,0.0
29905,60000.0,1,3,2,30,0,0,0,0,0,0,54952.0,56021.0,54126.0,58732.0,59306.0,59728.0,2600.0,4553.0,5800.0,2000.0,1000.0,1462.0
21275,50000.0,1,3,2,51,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24569,210000.0,1,1,1,34,-1,-1,-1,2,-1,0,330.0,330.0,660.0,330.0,660.0,330.0,330.0,660.0,0.0,660.0,0.0,330.0
10640,100000.0,1,1,2,25,0,0,0,0,0,0,18883.0,20272.0,22577.0,21037.0,22373.0,23352.0,2000.0,3000.0,1000.0,2000.0,1500.0,1000.0
28955,200000.0,2,1,2,37,0,0,0,0,0,0,19149.0,20103.0,21543.0,22765.0,23374.0,24134.0,1500.0,2000.0,1500.0,1200.0,1200.0,1200.0
21399,360000.0,1,1,1,54,1,-1,-1,-1,-1,0,-281.0,2520.0,7508.0,434.0,2139.0,993.0,3011.0,7545.0,502.0,2205.0,5.0,1799.0
29211,20000.0,1,2,2,22,1,2,2,2,0,0,19698.0,20305.0,20602.0,19850.0,20277.0,17525.0,2000.0,1300.0,0.0,702.0,620.0,0.0
21558,50000.0,2,1,2,22,0,0,0,0,0,0,50813.0,50558.0,50455.0,49443.0,20405.0,19494.0,1972.0,2369.0,3592.0,1029.0,723.0,874.0
2765,150000.0,1,1,2,27,0,0,0,0,0,0,82494.0,83044.0,84752.0,84743.0,78987.0,65590.0,3100.0,3500.0,3000.0,5000.0,3000.0,2500.0
2817,100000.0,1,2,1,49,0,0,0,0,0,0,69896.0,71360.0,72820.0,74264.0,75821.0,77410.0,2588.0,2644.0,2656.0,2752.0,2850.0,2965.0
24110,100000.0,1,1,2,27,-1,-1,-1,2,-1,0,194.0,678.0,1032.0,516.0,998.0,482.0,1000.0,1032.0,0.0,998.0,0.0,800.0
10982,300000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,525.0,7792.0,8347.0,10471.0,9813.0,10690.0,7797.0,8361.0,10490.0,9828.0,10698.0,6666.0
23911,50000.0,1,1,2,22,0,0,0,0,0,0,28725.0,28424.0,30965.0,28612.0,25498.0,24866.0,2000.0,5000.0,1500.0,1000.0,2000.0,5000.0
20701,50000.0,1,3,2,49,0,0,0,0,0,0,48245.0,27656.0,23168.0,20245.0,20251.0,19970.0,1286.0,21578.0,1310.0,706.0,806.0,656.0
4865,150000.0,2,1,2,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28404,210000.0,2,2,2,29,-1,0,0,0,0,0,103591.0,104103.0,70449.0,66311.0,26802.0,25029.0,3831.0,3357.0,2098.0,610.0,763.0,1131.0
12266,120000.0,2,2,1,26,0,0,0,0,0,0,4317.0,5240.0,5283.0,5444.0,6412.0,5121.0,2000.0,1000.0,1000.0,1000.0,1825.0,1272.0
11167,140000.0,1,1,1,35,1,2,0,0,2,2,91296.0,88979.0,97448.0,105795.0,103988.0,110769.0,0.0,10000.0,10000.0,0.0,8500.0,4100.0
20413,160000.0,1,1,2,26,-1,-1,-1,-1,-1,0,5417.0,15134.0,15193.0,10845.0,46397.0,32334.0,15134.0,15199.0,10845.0,46397.0,1280.0,15000.0
1430,80000.0,2,2,2,44,0,0,0,0,0,0,80610.0,81008.0,80725.0,50472.0,50340.0,42393.0,6502.0,4000.0,1889.0,2000.0,7700.0,9600.0
13735,60000.0,2,2,1,46,0,0,0,0,0,0,20351.0,21395.0,22388.0,22431.0,22324.0,22601.0,2000.0,2000.0,1000.0,1000.0,2000.0,0.0
7653,100000.0,2,2,1,38,0,0,0,0,0,2,84883.0,86616.0,88207.0,89428.0,95895.0,93092.0,4000.0,4500.0,3500.0,8000.0,4000.0,0.0
6799,120000.0,2,1,2,32,0,0,0,0,0,0,81878.0,83429.0,77262.0,78783.0,75252.0,77090.0,3014.0,5000.0,5000.0,2726.0,4000.0,3000.0
28851,400000.0,2,4,1,37,-2,-2,-2,-2,-2,-2,14889.0,929.0,1191.0,11930.0,11286.0,5766.0,929.0,1191.0,11930.0,11286.0,5766.0,16520.0
26816,30000.0,1,2,1,32,0,0,0,2,0,0,22503.0,24802.0,29367.0,28108.0,26717.0,11693.0,3000.0,5000.0,0.0,1003.0,1000.0,1000.0
21444,190000.0,2,1,2,27,0,0,0,0,0,0,14671.0,15141.0,17574.0,18943.0,20405.0,42921.0,2000.0,3000.0,2000.0,2000.0,25921.0,1400.0
4588,80000.0,1,2,2,25,0,0,0,0,0,0,29820.0,24513.0,19664.0,19258.0,20842.0,16386.0,2306.0,2000.0,1000.0,2000.0,1500.0,29651.0
14197,450000.0,2,2,2,32,0,0,0,0,0,0,14237.0,17907.0,14127.0,15988.0,19747.0,13986.0,5016.0,1139.0,2000.0,3938.0,1000.0,0.0
7572,220000.0,2,3,1,25,0,0,0,0,0,0,93674.0,123673.0,92036.0,93935.0,94607.0,93903.0,3500.0,4846.0,3000.0,3000.0,3000.0,10000.0
18051,240000.0,1,2,2,46,0,0,0,0,0,0,47379.0,49274.0,51171.0,52716.0,54229.0,56191.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
23654,150000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,1544.0,463.0,1481.0,21640.0,2636.0,4346.0,463.0,1481.0,21643.0,2636.0,4346.0,0.0
10014,30000.0,1,3,2,58,-1,-1,-1,0,0,0,390.0,390.0,1170.0,780.0,780.0,0.0,390.0,1170.0,0.0,0.0,0.0,0.0
27032,260000.0,1,2,2,29,0,0,0,0,0,2,190074.0,193244.0,182514.0,185491.0,197985.0,315366.0,6847.0,6846.0,8186.0,20000.0,0.0,10000.0
8963,350000.0,1,3,1,31,0,0,0,0,0,0,232501.0,231747.0,197689.0,207984.0,183208.0,190436.0,20000.0,20023.0,20014.0,20000.0,20000.0,20000.0
1872,50000.0,2,1,2,26,0,0,0,0,0,0,41003.0,42032.0,42699.0,43617.0,44509.0,45420.0,1733.0,1400.0,1300.0,1271.0,1300.0,4500.0
24757,200000.0,1,3,1,49,0,0,0,0,0,0,51437.0,52580.0,53732.0,54837.0,56025.0,59511.0,2000.0,2000.0,2000.0,2100.0,4400.0,0.0
21607,50000.0,2,3,2,23,0,0,0,0,0,0,49971.0,51132.0,50608.0,37700.0,11325.0,9814.0,2303.0,2252.0,2498.0,372.0,500.0,365.0
15998,50000.0,2,2,2,24,-2,-2,-1,2,2,0,0.0,0.0,37111.0,37516.0,36614.0,37537.0,0.0,37111.0,1307.0,0.0,1509.0,1388.0
5224,90000.0,2,2,2,48,2,2,2,0,0,0,87673.0,94448.0,91211.0,38041.0,42605.0,41396.0,9100.0,0.0,1170.0,5000.0,18000.0,5000.0
1924,360000.0,2,1,2,30,0,0,0,0,0,0,139762.0,143515.0,147037.0,146117.0,145884.0,147645.0,6000.0,6000.0,4818.0,5000.0,5000.0,4500.0
25034,20000.0,1,2,1,55,0,0,0,0,0,0,16734.0,17748.0,18384.0,18976.0,18955.0,18983.0,1300.0,1314.0,1296.0,665.0,710.0,693.0
10553,200000.0,2,1,2,26,0,0,0,0,0,0,199649.0,202127.0,198168.0,189696.0,192462.0,194025.0,7263.0,7266.0,7000.0,7940.0,7009.0,7000.0
23313,300000.0,2,4,1,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10056,240000.0,2,1,2,35,0,0,0,0,0,0,18336.0,19648.0,11138.0,11481.0,18265.0,4365.0,5118.0,5015.0,5000.0,10000.0,2000.0,5326.0
2462,30000.0,2,2,2,26,2,2,2,2,2,2,25615.0,29849.0,31034.0,28071.0,29978.0,29365.0,5000.0,2000.0,0.0,2500.0,0.0,600.0
14000,280000.0,2,2,1,27,-2,-2,-2,-2,-2,-2,747.0,0.0,5737.0,922.0,107.0,980.0,0.0,5737.0,922.0,107.0,980.0,648.0
26023,220000.0,2,2,1,44,2,2,0,0,0,0,195375.0,185993.0,184568.0,168683.0,158742.0,161499.0,10.0,8304.0,7356.0,5300.0,5550.0,5050.0
22664,260000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,0.0,3459.0,0.0,0.0,200.0,0.0,3459.0,0.0,0.0,200.0,0.0,950.0
3185,50000.0,2,2,2,22,-2,-1,0,0,0,0,836.0,10214.0,10057.0,9221.0,8808.0,3861.0,10214.0,2000.0,0.0,423.0,3861.0,3665.0
10029,430000.0,1,2,2,42,0,0,0,0,0,0,59648.0,52811.0,45441.0,39174.0,28261.0,25411.0,2035.0,1587.0,1161.0,1943.0,995.0,606.0
1619,190000.0,2,2,2,25,0,0,0,0,-1,0,110031.0,105500.0,104430.0,93.0,158481.0,161866.0,8614.0,5000.0,93.0,159212.0,5800.0,5500.0
16882,100000.0,1,0,2,37,0,0,-2,-2,-2,-2,7642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,50000.0,1,1,2,28,0,0,0,0,0,0,28639.0,29482.0,30455.0,28955.0,25959.0,26144.0,2100.0,2000.0,1000.0,600.0,3000.0,0.0
1041,20000.0,1,2,2,26,-1,-1,-2,-2,-2,-2,70.0,-620.0,-620.0,-1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0
16313,140000.0,2,2,2,38,0,0,0,0,0,0,139001.0,141453.0,132415.0,130305.0,79775.0,74462.0,4826.0,8000.0,3100.0,3000.0,5417.0,0.0
2450,290000.0,1,1,1,57,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20534,320000.0,1,1,2,29,-2,-2,-2,-2,-2,-2,9161.0,26156.0,13185.0,17439.0,66408.0,14333.0,28524.0,13270.0,17562.0,66751.0,14405.0,52677.0
12343,80000.0,2,2,2,24,0,0,0,-2,-2,-2,3278.0,4000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
20845,30000.0,1,1,2,28,-1,-1,-1,-1,-2,-2,598.0,0.0,950.0,0.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,0.0
7941,50000.0,1,3,0,50,0,0,0,0,0,0,9404.0,10745.0,12058.0,13256.0,14437.0,16985.0,1500.0,1500.0,1400.0,1400.0,2800.0,0.0
21544,130000.0,2,1,2,24,0,0,0,2,2,-1,3621.0,4530.0,6627.0,3300.0,0.0,18300.0,1130.0,2227.0,200.0,0.0,18300.0,0.0
12716,250000.0,2,2,1,35,1,2,2,2,2,2,196192.0,191745.0,205681.0,200988.0,217830.0,223254.0,0.0,17000.0,0.0,20000.0,9078.0,8500.0
23612,230000.0,2,1,2,39,-1,-1,-1,-2,-2,-2,900.0,1945.0,0.0,0.0,0.0,0.0,1945.0,0.0,0.0,0.0,0.0,1720.0
5457,200000.0,1,1,2,29,0,0,0,0,0,0,187889.0,190967.0,195622.0,126281.0,128702.0,131001.0,8000.0,8000.0,5000.0,5000.0,5000.0,5000.0
10504,200000.0,1,1,2,32,0,0,-2,-2,-2,-1,10532.0,0.0,0.0,0.0,0.0,2842.0,0.0,0.0,0.0,0.0,2842.0,204297.0
15698,130000.0,1,2,1,33,0,0,0,0,0,0,39251.0,40772.0,40437.0,9919.0,10295.0,7964.0,2500.0,3200.0,1200.0,500.0,447.0,1000.0
18674,50000.0,2,2,2,22,0,0,0,0,0,0,28544.0,28681.0,23306.0,16282.0,9451.0,9408.0,1450.0,1400.0,1300.0,400.0,400.0,400.0
7066,70000.0,2,1,2,25,0,0,0,0,0,0,8272.0,10128.0,11106.0,11443.0,10323.0,11150.0,2000.0,1163.0,500.0,376.0,1000.0,800.0
3294,30000.0,1,1,2,23,0,0,0,0,0,0,29025.0,28331.0,29792.0,30106.0,30318.0,28985.0,1507.0,5538.0,1030.0,1500.0,1500.0,1500.0
10517,350000.0,2,2,2,33,0,0,0,0,0,0,293303.0,338272.0,177483.0,182381.0,194678.0,215024.0,50070.0,10000.0,8000.0,15036.0,30050.0,8110.0
16677,50000.0,1,1,2,37,0,0,0,0,0,0,13191.0,14659.0,17097.0,18207.0,20580.0,22577.0,2000.0,3000.0,1700.0,3000.0,2500.0,5000.0
